Start,APnDP,RnW,A2,A3,Parity1,Stop,Park,Trn1,ACK,Trn2,WDATA,Parity2
1,0,1,0,0,1,0,1,1,HLL,1,0bLLLLHLHHHHLLLLLHLLLHLHLLLHHHLHHH,L
